Contract Account,Meterid,CoCd,OPCO
10051050663,102969589,1160,NYSEG
10010807146,102969590,1160,NYSEG
10041464412,102969591,1160,NYSEG
10053669924,102969592,1160,NYSEG
10052850046,102969593,1160,NYSEG
10033943779,102969595,1160,NYSEG
10047596902,102969596,1160,NYSEG
10042624725,102969597,1160,NYSEG
10047441653,102969598,1160,NYSEG
10034106400,102969600,1160,NYSEG
10049201089,102969601,1160,NYSEG
10051794799,102969602,1160,NYSEG
10030884745,102969603,1160,NYSEG
10039097802,102969604,1160,NYSEG
10010302544,102969605,1160,NYSEG
10010300324,102969606,1160,NYSEG
10032630872,102969608,1160,NYSEG
10040948175,102969609,1160,NYSEG
10053221650,102969610,1160,NYSEG
10049889925,102969611,1160,NYSEG
10050664316,102969613,1160,NYSEG
10049358251,102969614,1160,NYSEG
10051734936,102969615,1160,NYSEG
10043685279,102969616,1160,NYSEG
10012204474,102969617,1160,NYSEG
10043930220,102969618,1160,NYSEG
10052970026,102969619,1160,NYSEG
10090943159,102969620,1160,NYSEG
10033948240,102969621,1160,NYSEG
10011616017,102969624,1160,NYSEG
10036422631,102969625,1160,NYSEG
10090049080,102969626,1160,NYSEG
10053222484,102969627,1160,NYSEG
10053804984,102969628,1160,NYSEG
10010302239,102969629,1160,NYSEG
10044628617,102969634,1160,NYSEG
10053657754,102969638,1160,NYSEG
10043970614,102969639,1160,NYSEG
10049315756,102969641,1160,NYSEG
10035541357,102969643,1160,NYSEG
10010302619,102969644,1160,NYSEG
10010302585,102969645,1160,NYSEG
10036936820,102969646,1160,NYSEG
10090143057,102969647,1160,NYSEG
10053492558,102969648,1160,NYSEG
10036877974,102969649,1160,NYSEG
10090323816,102969650,1160,NYSEG
10090477729,102969651,1160,NYSEG
10053484738,102969653,1160,NYSEG
10010302551,102969654,1160,NYSEG
10010302593,102969655,1160,NYSEG
10045484119,102969656,1160,NYSEG
10010302577,102969657,1160,NYSEG
10010302494,102969658,1160,NYSEG
10040579392,102969660,1160,NYSEG
10090595348,102969662,1160,NYSEG
10016599564,102969663,1160,NYSEG
10046377510,102969664,1160,NYSEG
10016599572,102969665,1160,NYSEG
10040968413,102969666,1160,NYSEG
10043748358,102969667,1160,NYSEG
10052726550,102969668,1160,NYSEG
10049607087,102969669,1160,NYSEG
10048194160,102969674,1160,NYSEG
10018463389,102969675,1160,NYSEG
10018463371,102969676,1160,NYSEG
10049444903,102969677,1160,NYSEG
10053892724,102969678,1160,NYSEG
10090009449,102969679,1160,NYSEG
10044253614,102969680,1160,NYSEG
10053353750,102969681,1160,NYSEG
10016599671,102969682,1160,NYSEG
10053657747,102969683,1160,NYSEG
10034430388,102969684,1160,NYSEG
10053069885,102969685,1160,NYSEG
10090398818,102969686,1160,NYSEG
10047699904,102969687,1160,NYSEG
10043403590,102969688,1160,NYSEG
10047881734,102969689,1160,NYSEG
10049724221,102969690,1160,NYSEG
10018407576,102969691,1160,NYSEG
10047329692,102969692,1160,NYSEG
10018407568,102969693,1160,NYSEG
10043710721,102969695,1160,NYSEG
10010807450,102969697,1160,NYSEG
10044835386,102969698,1160,NYSEG
10046724141,102969699,1160,NYSEG
10040145335,102969700,1160,NYSEG
10039478408,102969701,1160,NYSEG
10010807674,102969702,1160,NYSEG
10010807914,102969703,1160,NYSEG
10010807690,102969704,1160,NYSEG
10042334259,102969705,1160,NYSEG
10010851169,102969710,1160,NYSEG
10030124415,102969711,1160,NYSEG
10039973994,102969718,1160,NYSEG
10053398599,102969720,1160,NYSEG
10016544396,102969721,1160,NYSEG
10016596958,102969722,1160,NYSEG
10040509027,102969723,1160,NYSEG
10010283744,102969724,1160,NYSEG
10052644993,102969725,1160,NYSEG
10043764520,102969726,1160,NYSEG
10043392231,102969727,1160,NYSEG
10040654419,102969728,1160,NYSEG
10016598947,102969729,1160,NYSEG
10044293842,102969730,1160,NYSEG
10053425798,102969731,1160,NYSEG
10048667488,102969732,1160,NYSEG
10048249485,102969733,1160,NYSEG
10090726620,102969734,1160,NYSEG
10010282159,102969735,1160,NYSEG
10010284072,102969736,1160,NYSEG
10049074437,102969737,1160,NYSEG
10051933629,102969738,1160,NYSEG
10090874552,102969739,1160,NYSEG
10051621851,102969741,1160,NYSEG
10090018457,102969742,1160,NYSEG
10016544271,102969743,1160,NYSEG
10034810894,102969744,1160,NYSEG
10016544362,102969745,1160,NYSEG
10016544263,102969746,1160,NYSEG
10016544248,102969747,1160,NYSEG
10042897842,102969748,1160,NYSEG
10016544313,102969749,1160,NYSEG
10010284106,102969750,1160,NYSEG
10010284114,102969752,1160,NYSEG
10034313808,102969753,1160,NYSEG
10023830440,102969754,1160,NYSEG
10010284080,102969755,1160,NYSEG
10090350850,102969756,1160,NYSEG
10035984649,102969757,1160,NYSEG
10046550017,102969758,1160,NYSEG
10010284064,102969759,1160,NYSEG
10035910388,102969760,1160,NYSEG
10052741260,102969762,1160,NYSEG
10031192353,102969763,1160,NYSEG
10010283827,102969764,1160,NYSEG
10090002188,102969765,1160,NYSEG
10010806478,102969766,1160,NYSEG
10049448912,102969767,1160,NYSEG
10031719064,102969768,1160,NYSEG
10090431965,102969769,1160,NYSEG
10016595539,102969774,1160,NYSEG
10016544321,102969775,1160,NYSEG
10052911350,102969777,1160,NYSEG
10053958368,102969778,1160,NYSEG
10090829630,102969779,1160,NYSEG
10090563528,102969780,1160,NYSEG
10054075790,102969781,1160,NYSEG
10043228146,102969782,1160,NYSEG
10010282332,102969783,1160,NYSEG
10040972779,102969784,1160,NYSEG
10090231159,102969785,1160,NYSEG
10090465823,102969786,1160,NYSEG
10090266908,102969787,1160,NYSEG
10037127189,102969788,1160,NYSEG
10010282290,102969789,1160,NYSEG
10053695317,102969790,1160,NYSEG
10052531885,102969791,1160,NYSEG
10052246930,102969792,1160,NYSEG
10048182587,102969793,1160,NYSEG
10047756928,102969795,1160,NYSEG
10050421220,102969796,1160,NYSEG
10047523757,102969797,1160,NYSEG
10042574813,102969798,1160,NYSEG
10010910544,102969799,1160,NYSEG
10033062877,102969800,1160,NYSEG
10010910551,102969801,1160,NYSEG
10010910619,102969802,1160,NYSEG
10041601682,102969803,1160,NYSEG
10010910601,102969804,1160,NYSEG
10054064398,102969805,1160,NYSEG
10042613967,102969806,1160,NYSEG
10012480066,102969807,1160,NYSEG
10025763045,102969808,1160,NYSEG
10039560726,102969809,1160,NYSEG
10046550512,102969810,1160,NYSEG
10010282654,102969811,1160,NYSEG
10042252626,102969812,1160,NYSEG
10010283504,102969813,1160,NYSEG
10016598699,102969818,1160,NYSEG
10010282860,102969819,1160,NYSEG
10037561213,102969820,1160,NYSEG
10090320416,102969821,1160,NYSEG
10053257720,102969822,1160,NYSEG
10018464437,102969823,1160,NYSEG
10018461706,102969824,1160,NYSEG
10035312783,102969825,1160,NYSEG
10010807484,102969826,1160,NYSEG
10053902754,102969827,1160,NYSEG
10043692341,102969829,1160,NYSEG
10053999693,102969830,1160,NYSEG
10010283173,102969831,1160,NYSEG
10050086478,102969833,1160,NYSEG
10033932905,102969834,1160,NYSEG
10048347024,102969835,1160,NYSEG
10051346491,102969836,1160,NYSEG
10054036024,102969837,1160,NYSEG
10010807856,102969838,1160,NYSEG
10042715945,102969840,1160,NYSEG
10045993754,102969842,1160,NYSEG
10045122941,102969843,1160,NYSEG
10090191932,102969844,1160,NYSEG
10051234911,102969845,1160,NYSEG
10010282811,102969850,1160,NYSEG
10044824992,102969851,1160,NYSEG
10090604983,102969852,1160,NYSEG
10010282803,102969853,1160,NYSEG
10053802566,102969855,1160,NYSEG
10029551958,102969856,1160,NYSEG
10038916291,102969857,1160,NYSEG
10090624700,102969858,1160,NYSEG
10046129259,102969859,1160,NYSEG
10035033405,102969860,1160,NYSEG
10012551957,102969861,1160,NYSEG
10042081611,102969862,1160,NYSEG
10010807823,102969863,1160,NYSEG
10010807757,102969864,1160,NYSEG
10049894610,102969865,1160,NYSEG
10040911231,102969867,1160,NYSEG
10051960689,102969868,1160,NYSEG
10090907618,102969869,1160,NYSEG
10010853108,102969870,1160,NYSEG
10010853116,102969871,1160,NYSEG
10010850898,102969872,1160,NYSEG
10010852787,102969873,1160,NYSEG
10012551577,102969875,1160,NYSEG
10052180071,102969877,1160,NYSEG
10043022986,102969879,1160,NYSEG
10012481668,102969880,1160,NYSEG
10012551395,102969881,1160,NYSEG
10012551965,102969882,1160,NYSEG
10024895137,102969883,1160,NYSEG
10012551866,102969885,1160,NYSEG
10050030567,102969886,1160,NYSEG
10047907810,102969887,1160,NYSEG
10050583466,102969888,1160,NYSEG
10010807161,102969889,1160,NYSEG
10051502093,102969890,1160,NYSEG
10042118660,102969891,1160,NYSEG
10052562229,102969892,1160,NYSEG
10053403217,102969893,1160,NYSEG
10045346326,102969894,1160,NYSEG
10053650650,102969895,1160,NYSEG
10047219182,102969896,1160,NYSEG
10026579234,102969897,1160,NYSEG
10052641965,102969898,1160,NYSEG
10010302346,102969899,1160,NYSEG
10051398039,102969900,1160,NYSEG
10052186581,102969901,1160,NYSEG
10045132346,102969906,1160,NYSEG
10050722353,102969907,1160,NYSEG
10010283140,102969908,1160,NYSEG
10090821215,102969909,1160,NYSEG
10054084313,102969910,1160,NYSEG
10012551874,102969911,1160,NYSEG
10010282514,102969914,1160,NYSEG
10010282522,102969915,1160,NYSEG
10010282456,102969916,1160,NYSEG
10010282415,102969917,1160,NYSEG
10026005222,102969918,1160,NYSEG
10028825635,102969919,1160,NYSEG
10050694347,102969920,1160,NYSEG
10051306339,102969921,1160,NYSEG
10012551676,102969922,1160,NYSEG
10037713681,102969923,1160,NYSEG
10012483854,102969924,1160,NYSEG
10012483888,102969925,1160,NYSEG
10016908948,102969930,1160,NYSEG
10037197562,102969932,1160,NYSEG
10090402461,102969933,1160,NYSEG
10021519094,102969934,1160,NYSEG
10011563714,102969935,1160,NYSEG
10011563722,102969936,1160,NYSEG
10016908914,102969937,1160,NYSEG
10049473514,102969943,1160,NYSEG
10049639452,102969944,1160,NYSEG
10016909276,102969945,1160,NYSEG
10016909235,102969946,1160,NYSEG
10033093633,102969947,1160,NYSEG
10028017761,102969948,1160,NYSEG
10053407200,102969949,1160,NYSEG
10016909102,102969950,1160,NYSEG
10052840294,102969951,1160,NYSEG
10016909441,102969952,1160,NYSEG
10034512862,102969953,1160,NYSEG
10090204735,102969954,1160,NYSEG
10090877779,102969955,1160,NYSEG
10090203984,102969956,1160,NYSEG
10090203992,102969957,1160,NYSEG
10013681001,102969958,1160,NYSEG
10034170786,102969959,1160,NYSEG
10090901793,102969960,1160,NYSEG
10053430715,102969961,1160,NYSEG
10052083853,102969962,1160,NYSEG
10048301195,102969963,1160,NYSEG
10039274278,102969964,1160,NYSEG
10047779086,102969965,1160,NYSEG
10090539536,102969970,1160,NYSEG
10040455908,102969971,1160,NYSEG
10048479819,102969972,1160,NYSEG
10052294369,102969974,1160,NYSEG
10053013644,102969975,1160,NYSEG
10090782078,102969976,1160,NYSEG
10090100354,102969977,1160,NYSEG
10013681068,102969978,1160,NYSEG
10013681076,102969979,1160,NYSEG
10051534211,102969980,1160,NYSEG
10038577002,102969981,1160,NYSEG
10025657643,102969983,1160,NYSEG
10043452951,102969984,1160,NYSEG
10033050518,102969985,1160,NYSEG
10012202346,102969986,1160,NYSEG
10042522291,102969987,1160,NYSEG
10090502336,102969988,1160,NYSEG
10053755780,102969989,1160,NYSEG
10014190168,102969990,1160,NYSEG
10014132806,102969991,1160,NYSEG
10014190416,102969992,1160,NYSEG
10010714623,102969997,1160,NYSEG
10048431315,102969998,1160,NYSEG
10015298911,102969999,1160,NYSEG
10015298929,102970000,1160,NYSEG
10033035378,102970001,1160,NYSEG
10012204326,102970002,1160,NYSEG
10053803713,102970003,1160,NYSEG
10051370665,102970004,1160,NYSEG
10042762970,102970005,1160,NYSEG
10010714839,102970011,1160,NYSEG
10045571121,102970012,1160,NYSEG
10010714755,102970013,1160,NYSEG
10039473904,102970014,1160,NYSEG
10090838110,102970015,1160,NYSEG
10014190135,102970016,1160,NYSEG
10037892154,102970017,1160,NYSEG
10037655114,102970018,1160,NYSEG
10010714706,102970021,1160,NYSEG
10052526398,102970022,1160,NYSEG
10051109766,102970023,1160,NYSEG
10053478052,102970024,1160,NYSEG
10015299208,102970025,1160,NYSEG
10013680987,102970026,1160,NYSEG
10046648241,102970027,1160,NYSEG
10013680714,102970028,1160,NYSEG
10040051129,102970029,1160,NYSEG
10052740999,102970030,1160,NYSEG
10042615665,102970031,1160,NYSEG
10013680938,102970032,1160,NYSEG
10036317518,102970033,1160,NYSEG
10011563052,102970035,1160,NYSEG
10011563060,102970036,1160,NYSEG
10011563169,102970037,1160,NYSEG
10090794198,102970038,1160,NYSEG
10053029640,102970039,1160,NYSEG
10044268737,102970040,1160,NYSEG
10090486803,102970041,1160,NYSEG
10023507345,102970042,1160,NYSEG
10036537651,102970043,1160,NYSEG
10011563896,102970044,1160,NYSEG
10053275409,102970045,1160,NYSEG
10011562534,102970046,1160,NYSEG
10090455188,102970047,1160,NYSEG
10043007169,102970048,1160,NYSEG
10090020370,102970050,1160,NYSEG
10049857500,102970051,1160,NYSEG
10039824619,102970052,1160,NYSEG
10011615043,102970054,1160,NYSEG
10016596792,102970055,1160,NYSEG
10011564837,102970056,1160,NYSEG
10011564845,102970057,1160,NYSEG
10052480455,102970058,1160,NYSEG
10024437765,102970059,1160,NYSEG
10015352494,102970060,1160,NYSEG
10090071258,102970062,1160,NYSEG
10011564803,102970065,1160,NYSEG
10015297996,102970066,1160,NYSEG
10015297988,102970067,1160,NYSEG
10049292732,102970068,1160,NYSEG
10025788000,102970069,1160,NYSEG
10016909250,102970070,1160,NYSEG
10010755022,102970072,1160,NYSEG
10016909300,102970073,1160,NYSEG
10053582630,102970075,1160,NYSEG
10052956785,102970076,1160,NYSEG
10053072236,102970077,1160,NYSEG
10029433751,102970078,1160,NYSEG
10032901745,102970079,1160,NYSEG
10039461909,102970080,1160,NYSEG
10047817829,102970081,1160,NYSEG
10010756434,102970082,1160,NYSEG
10025743708,102970083,1160,NYSEG
10045474722,102970084,1160,NYSEG
10047885404,102970085,1160,NYSEG
10032915679,102970087,1160,NYSEG
10016957192,102970089,1160,NYSEG
10012204375,102970090,1160,NYSEG
10047677645,102970091,1160,NYSEG
10012204458,102970092,1160,NYSEG
10026010438,102970093,1160,NYSEG
10010755113,102970095,1160,NYSEG
10010755097,102970096,1160,NYSEG
10010755105,102970097,1160,NYSEG
10015352528,102970098,1160,NYSEG
10049813958,102970099,1160,NYSEG
10043711133,102970100,1160,NYSEG
10042872613,102970101,1160,NYSEG
10015350506,102970102,1160,NYSEG
10052935466,102970103,1160,NYSEG
10015350381,102970104,1160,NYSEG
10047025647,102970105,1160,NYSEG
10044610953,102970106,1160,NYSEG
10029924791,102970107,1160,NYSEG
10015350522,102970108,1160,NYSEG
10053851050,102970109,1160,NYSEG
10016956558,102970110,1160,NYSEG
10016956574,102970111,1160,NYSEG
10052536439,102970112,1160,NYSEG
10037587507,102970113,1160,NYSEG
10030396559,102970114,1160,NYSEG
10042377712,102970115,1160,NYSEG
10012202304,102970117,1160,NYSEG
10010755170,102970118,1160,NYSEG
10052771150,102970119,1160,NYSEG
10010755121,102970120,1160,NYSEG
10052806840,102970121,1160,NYSEG
10012424437,102970122,1160,NYSEG
10042786391,102970126,1160,NYSEG
10016908377,102970127,1160,NYSEG
10033181438,102970128,1160,NYSEG
10090947267,102970129,1160,NYSEG
10053005517,102970130,1160,NYSEG
10040195678,102970131,1160,NYSEG
10010756277,102970132,1160,NYSEG
10041787499,102970133,1160,NYSEG
10049833246,102970134,1160,NYSEG
10051402633,102970135,1160,NYSEG
10051197357,102970136,1160,NYSEG
10011564993,102970137,1160,NYSEG
10043118321,102970138,1160,NYSEG
10011616082,102970139,1160,NYSEG
10051213261,102970140,1160,NYSEG
10054045348,102970141,1160,NYSEG
10011562427,102970142,1160,NYSEG
10053468459,102970143,1160,NYSEG
10090131235,102970944,1160,NYSEG
10041321604,102970945,1160,NYSEG
10013806475,102970946,1160,NYSEG
10054127302,102970947,1160,NYSEG
10044516036,102970948,1160,NYSEG
10047668719,102970949,1160,NYSEG
10051216884,102970950,1160,NYSEG
10052768347,102970951,1160,NYSEG
10011564852,102970952,1160,NYSEG
10010756350,102970954,1160,NYSEG
10010756327,102970955,1160,NYSEG
10010756319,102970956,1160,NYSEG
10010756293,102970957,1160,NYSEG
10049171068,102970958,1160,NYSEG
10049430670,102970959,1160,NYSEG
10050478188,102970960,1160,NYSEG
10049572547,102970961,1160,NYSEG
10043985216,102970962,1160,NYSEG
10011563813,102970963,1160,NYSEG
10011563821,102970964,1160,NYSEG
10043985232,102970965,1160,NYSEG
10046193693,102970966,1160,NYSEG
10038535828,102970967,1160,NYSEG
10012481544,102970968,1160,NYSEG
10053522933,102970969,1160,NYSEG
10037297123,102970970,1160,NYSEG
10050826543,102970971,1160,NYSEG
10050005114,102970972,1160,NYSEG
10036855640,102970973,1160,NYSEG
10049039984,102970982,1160,NYSEG
10044669744,102970983,1160,NYSEG
10040891003,102970985,1160,NYSEG
10053846191,102970986,1160,NYSEG
10050981637,102970987,1160,NYSEG
10053845839,102970988,1160,NYSEG
10090670166,102970989,1160,NYSEG
10010850195,102970990,1160,NYSEG
10051657509,102970991,1160,NYSEG
10010805702,102970992,1160,NYSEG
10010807898,102970993,1160,NYSEG
10033835447,102970994,1160,NYSEG
10041242735,102970996,1160,NYSEG
10010284031,102970997,1160,NYSEG
10010283918,102970998,1160,NYSEG
10052303624,102970999,1160,NYSEG
10010283959,102971000,1160,NYSEG
10038537600,102971001,1160,NYSEG
10054154611,102971003,1160,NYSEG
10010806767,102971004,1160,NYSEG
10046326434,102971005,1160,NYSEG
10090881441,102971010,1160,NYSEG
10053325220,102971011,1160,NYSEG
10051264827,102971012,1160,NYSEG
10090632661,102971013,1160,NYSEG
10040118381,102971014,1160,NYSEG
10036583358,102971015,1160,NYSEG
10035661973,102971016,1160,NYSEG
10050069300,102971017,1160,NYSEG
10025495176,102971018,1160,NYSEG
10018461680,102971019,1160,NYSEG
10052549937,102971020,1160,NYSEG
10053300181,102971021,1160,NYSEG
10052288890,102971022,1160,NYSEG
10090223842,102971023,1160,NYSEG
10035982379,102971024,1160,NYSEG
10049150328,102971025,1160,NYSEG
10052319505,102971026,1160,NYSEG
10050368116,102971027,1160,NYSEG
10051612520,102971028,1160,NYSEG
10053798772,102971029,1160,NYSEG
10047826382,102971030,1160,NYSEG
10051580073,102971031,1160,NYSEG
10051078235,102971032,1160,NYSEG
10053061049,102971034,1160,NYSEG
10051232592,102971035,1160,NYSEG
10010807963,102971036,1160,NYSEG
10010807732,102971037,1160,NYSEG
10090561639,102971038,1160,NYSEG
10090726513,102971039,1160,NYSEG
10090205997,102971040,1160,NYSEG
10033486480,102971041,1160,NYSEG
10010301900,102971042,1160,NYSEG
10010301892,102971043,1160,NYSEG
10010301884,102971044,1160,NYSEG
10010301918,102971045,1160,NYSEG
10054053235,102971046,1160,NYSEG
10052719464,102971047,1160,NYSEG
10035863272,102971048,1160,NYSEG
10035110807,102971049,1160,NYSEG
10018463819,102971051,1160,NYSEG
10090593798,102971052,1160,NYSEG
10090595181,102971053,1160,NYSEG
10046131222,102971054,1160,NYSEG
10036044534,102971055,1160,NYSEG
10034303247,102971056,1160,NYSEG
10090779454,102971057,1160,NYSEG
10010807922,102971058,1160,NYSEG
10027597706,102971059,1160,NYSEG
10090933721,102971060,1160,NYSEG
10090575662,102971061,1160,NYSEG
10051020062,102971066,1160,NYSEG
10049130320,102971067,1160,NYSEG
10018461615,102971068,1160,NYSEG
10018464460,102971069,1160,NYSEG
10048205388,102971070,1160,NYSEG
10032727504,102971071,1160,NYSEG
10042645076,102971072,1160,NYSEG
10090314708,102971073,1160,NYSEG
10018463892,102971074,1160,NYSEG
10090595165,102971075,1160,NYSEG
10040035825,102971077,1160,NYSEG
10024840513,102971078,1160,NYSEG
10031847162,102971079,1160,NYSEG
10045517876,102971080,1160,NYSEG
10039586622,102971081,1160,NYSEG
10011563904,102971082,1160,NYSEG
10011563755,102971083,1160,NYSEG
10011563748,102971085,1160,NYSEG
10049237638,102971086,1160,NYSEG
10050131340,102971087,1160,NYSEG
10052672739,102971088,1160,NYSEG
10052090668,102971089,1160,NYSEG
10052744306,102971090,1160,NYSEG
10030946320,102971091,1160,NYSEG
10090237891,102971092,1160,NYSEG
10010282399,102971093,1160,NYSEG
10045309878,102971098,1160,NYSEG
10040769043,102971099,1160,NYSEG
10040769068,102971100,1160,NYSEG
10032248253,102971101,1160,NYSEG
10041034108,102971102,1160,NYSEG
10052725537,102971104,1160,NYSEG
10047862395,102971105,1160,NYSEG
10029101010,102971106,1160,NYSEG
10054122790,102971107,1160,NYSEG
10013806509,102971108,1160,NYSEG
10051119682,102971109,1160,NYSEG
10011615456,102971110,1160,NYSEG
10051224318,102971111,1160,NYSEG
10011564811,102971112,1160,NYSEG
10011615225,102971113,1160,NYSEG
10012551700,102971115,1160,NYSEG
10012551726,102971116,1160,NYSEG
10012551742,102971117,1160,NYSEG
10044289147,102971118,1160,NYSEG
10041656009,102971119,1160,NYSEG
10010301652,102971120,1160,NYSEG
10041724427,102971122,1160,NYSEG
10046616388,102971123,1160,NYSEG
10044988375,102971124,1160,NYSEG
10044988409,102971125,1160,NYSEG
10026246065,102971126,1160,NYSEG
10010807567,102971127,1160,NYSEG
10025875864,102971128,1160,NYSEG
10010808003,102971129,1160,NYSEG
10033950840,102971130,1160,NYSEG
10053776562,102971131,1160,NYSEG
10049393613,102971132,1160,NYSEG
10090062117,102971133,1160,NYSEG
10034894880,102971134,1160,NYSEG
10010807716,102971136,1160,NYSEG
10031663437,102971137,1160,NYSEG
10012551692,102971138,1160,NYSEG
10012483896,102971139,1160,NYSEG
10048287790,102971140,1160,NYSEG
10028925070,102971141,1160,NYSEG
10010302320,102971142,1160,NYSEG
10025422626,102971143,1160,NYSEG
10010302403,102971145,1160,NYSEG
10049230872,102971146,1160,NYSEG
10045768180,102971147,1160,NYSEG
10044530961,102971148,1160,NYSEG
10036610581,102971149,1160,NYSEG
10010711983,102971154,1160,NYSEG
10049747065,102971155,1160,NYSEG
10052862827,102971156,1160,NYSEG
10010711967,102971157,1160,NYSEG
10053404801,102971162,1160,NYSEG
10053744362,102971163,1160,NYSEG
10045960308,102971164,1160,NYSEG
10053415708,102971165,1160,NYSEG
10012551593,102971166,1160,NYSEG
10012551585,102971169,1160,NYSEG
10012551452,102971170,1160,NYSEG
10040769100,102971172,1160,NYSEG
10049238735,102971173,1160,NYSEG
10031065401,102971174,1160,NYSEG
10031160319,102971175,1160,NYSEG
10016956814,102971176,1160,NYSEG
10016956871,102971177,1160,NYSEG
10039598049,102971178,1160,NYSEG
10034614916,102971179,1160,NYSEG
10042476902,102971180,1160,NYSEG
10042893627,102971181,1160,NYSEG
10010807765,102971182,1160,NYSEG
10053555966,102971183,1160,NYSEG
10038901327,102971184,1160,NYSEG
10042564665,102971185,1160,NYSEG
10010851011,102971186,1160,NYSEG
10035166007,102971187,1160,NYSEG
10010850799,102971188,1160,NYSEG
10029425161,102971189,1160,NYSEG
10035152569,102971190,1160,NYSEG
10010850856,102971191,1160,NYSEG
10053113741,102971192,1160,NYSEG
10053743364,102971193,1160,NYSEG
10045223137,102971194,1160,NYSEG
10042841188,102971195,1160,NYSEG
10034362946,102971196,1160,NYSEG
10041702159,102971197,1160,NYSEG
10045969143,102971198,1160,NYSEG
10054112932,102971199,1160,NYSEG
10025847608,102971200,1160,NYSEG
10037726758,102971202,1160,NYSEG
10048663230,102971203,1160,NYSEG
10028923885,102971204,1160,NYSEG
10046136304,102971205,1160,NYSEG
10037539649,102971206,1160,NYSEG
10047477772,102971207,1160,NYSEG
10047941751,102971208,1160,NYSEG
10052471694,102971209,1160,NYSEG
10052223723,102971210,1160,NYSEG
10053852421,102971211,1160,NYSEG
10011562989,102971213,1160,NYSEG
10032002544,102971214,1160,NYSEG
10012200555,102971215,1160,NYSEG
10012200548,102971216,1160,NYSEG
10041338012,102971217,1160,NYSEG
10090941773,102971218,1160,NYSEG
10029750568,102971219,1160,NYSEG
10010711736,102971220,1160,NYSEG
10053084942,102971221,1160,NYSEG
10011563086,102971223,1160,NYSEG
10011563094,102971224,1160,NYSEG
10011563680,102971225,1160,NYSEG
10036676475,102971226,1160,NYSEG
10036564804,102971227,1160,NYSEG
10050879682,102971228,1160,NYSEG
10019854073,102971229,1160,NYSEG
10051584661,102971230,1160,NYSEG
10012202023,102971231,1160,NYSEG
10042948751,102971232,1160,NYSEG
10053245246,102971233,1160,NYSEG
10051295151,102971234,1160,NYSEG
10051969458,102971235,1160,NYSEG
10046452834,102971238,1160,NYSEG
10043423283,102971239,1160,NYSEG
10043425080,102971240,1160,NYSEG
10014192859,102971241,1160,NYSEG
10040295403,102971242,1160,NYSEG
10052683173,102971243,1160,NYSEG
10010711777,102971244,1160,NYSEG
10049434326,102971245,1160,NYSEG
10049297780,102971246,1160,NYSEG
10051091287,102971247,1160,NYSEG
10051205390,102971248,1160,NYSEG
10012203484,102971249,1160,NYSEG
10053681663,102971250,1160,NYSEG
10090761924,102971251,1160,NYSEG
10012203518,102971252,1160,NYSEG
10012203914,102971253,1160,NYSEG
10023872921,102971254,1160,NYSEG
10014192628,102971255,1160,NYSEG
10051601093,102971256,1160,NYSEG
10044653011,102971257,1160,NYSEG
10048699143,102971258,1160,NYSEG
10016908138,102971259,1160,NYSEG
10053124573,102971261,1160,NYSEG
10028945342,102971262,1160,NYSEG
10035829463,102971263,1160,NYSEG
10053396585,102971265,1160,NYSEG
10012200480,102971267,1160,NYSEG
10045391165,102971268,1160,NYSEG
10029907317,102971269,1160,NYSEG
10010755477,102971270,1160,NYSEG
10090017103,102971271,1160,NYSEG
10041852566,102971272,1160,NYSEG
10010755451,102971273,1160,NYSEG
10010756657,102971274,1160,NYSEG
10038588165,102971276,1160,NYSEG
10029676292,102971277,1160,NYSEG
10044575560,102971278,1160,NYSEG
10030873805,102971279,1160,NYSEG
10049775884,102971280,1160,NYSEG
10017766386,102971281,1160,NYSEG
10012202155,102971282,1160,NYSEG
10046786264,102971283,1160,NYSEG
10037980538,102971285,1160,NYSEG
10090280537,102971286,1160,NYSEG
10016908070,102971287,1160,NYSEG
10025602433,102971288,1160,NYSEG
10090727917,102971290,1160,NYSEG
10037825204,102971291,1160,NYSEG
10028299419,102971292,1160,NYSEG
10042309269,102971293,1160,NYSEG
10012203435,102971294,1160,NYSEG
10012203427,102971295,1160,NYSEG
10012203419,102971296,1160,NYSEG
10012203401,102971297,1160,NYSEG
10010755543,102971298,1160,NYSEG
10045690988,102971299,1160,NYSEG
10010755501,102971300,1160,NYSEG
10038712971,102971301,1160,NYSEG
10037458766,102971302,1160,NYSEG
10090585117,102971303,1160,NYSEG
10039085161,102971304,1160,NYSEG
10037458758,102971305,1160,NYSEG
10035124576,102971306,1160,NYSEG
10050869717,102971307,1160,NYSEG
10048897820,102971309,1160,NYSEG
10047762819,102971310,1160,NYSEG
10047567945,102971311,1160,NYSEG
10047324412,102971312,1160,NYSEG
10051623782,102971313,1160,NYSEG
10047643001,102971314,1160,NYSEG
10047933352,102971315,1160,NYSEG
10047978233,102971316,1160,NYSEG
10051085990,102971317,1160,NYSEG
10090860064,102971318,1160,NYSEG
10052501060,102971319,1160,NYSEG
10034181338,102971320,1160,NYSEG
10032883935,102971321,1160,NYSEG
10035732170,102971322,1160,NYSEG
10052122354,102971323,1160,NYSEG
10016908526,102971324,1160,NYSEG
10048302060,102971325,1160,NYSEG
10013680417,102971326,1160,NYSEG
10043654739,102971327,1160,NYSEG
10013680425,102971328,1160,NYSEG
10047892194,102971329,1160,NYSEG
10012202379,102971330,1160,NYSEG
