Contract Account,Meterid,CoCd,OPCO
20032071340,103061643,1000,RGE
20090388180,103061644,1000,RGE
20032375352,103061651,1000,RGE
20029838214,103061654,1000,RGE
20030435737,103061658,1000,RGE
20032322750,103061659,1000,RGE
20032326579,103061660,1000,RGE
20032857110,103061663,1000,RGE
20090449172,103061665,1000,RGE
20029198148,103061669,1000,RGE
20032224717,103061678,1000,RGE
20032264085,103061685,1000,RGE
20032270595,103061686,1000,RGE
20090126259,103061687,1000,RGE
20032260687,103061688,1000,RGE
20024730655,103061690,1000,RGE
20029379474,103061694,1000,RGE
20021422199,103061702,1000,RGE
20032149153,103061705,1000,RGE
20032189431,103061707,1000,RGE
20090525260,103061709,1000,RGE
20032019919,103061710,1000,RGE
20032007096,103061711,1000,RGE
20032007112,103061712,1000,RGE
20026391241,103061713,1000,RGE
20014665101,103061715,1000,RGE
20032233767,103061716,1000,RGE
20032263087,103061721,1000,RGE
20032862201,103061733,1000,RGE
20024682823,103061734,1000,RGE
20029104682,103061735,1000,RGE
20090047737,103061736,1000,RGE
20012916449,103061745,1000,RGE
20012263404,103061747,1000,RGE
20010353645,103061748,1000,RGE
20032415364,103061752,1000,RGE
20032679134,103061753,1000,RGE
20032716639,103061754,1000,RGE
20031375767,103061756,1000,RGE
20031072810,103061757,1000,RGE
20030039679,103061758,1000,RGE
20025633106,103061759,1000,RGE
20032780205,103061760,1000,RGE
20032326447,103061770,1000,RGE
20030599185,103061771,1000,RGE
20031720434,103061773,1000,RGE
20030870909,103061774,1000,RGE
20014666828,103061775,1000,RGE
20017972694,103061776,1000,RGE
20020420491,103061777,1000,RGE
20090224187,103061779,1000,RGE
20090303437,103061781,1000,RGE
20024260919,103061782,1000,RGE
20090429497,103061784,1000,RGE
20026479426,103061789,1000,RGE
20090518463,103061790,1000,RGE
20032713677,103061791,1000,RGE
20031400722,103061792,1000,RGE
20090310382,103061801,1000,RGE
20030026593,103061802,1000,RGE
20029204243,103061803,1000,RGE
20028224648,103061804,1000,RGE
20090253780,103061806,1000,RGE
20090307495,103061807,1000,RGE
20031861063,103061808,1000,RGE
20032602714,103061809,1000,RGE
20028916383,103061810,1000,RGE
20031077926,103061811,1000,RGE
20032615989,103061812,1000,RGE
20014629503,103061813,1000,RGE
20030621559,103061815,1000,RGE
20032711507,103061821,1000,RGE
20032748459,103061823,1000,RGE
20032876813,103061824,1000,RGE
20032641506,103061825,1000,RGE
20032253351,103061826,1000,RGE
20023371832,103061827,1000,RGE
20028795498,103061828,1000,RGE
20090302587,103061829,1000,RGE
20030805392,103061830,1000,RGE
20025587724,103061831,1000,RGE
20032749051,103061832,1000,RGE
20032742890,103061833,1000,RGE
20090406610,103061835,1000,RGE
20090396068,103061841,1000,RGE
20026561892,103061842,1000,RGE
20026385508,103061843,1000,RGE
20032629055,103061844,1000,RGE
20028952420,103061853,1000,RGE
20032856419,103061854,1000,RGE
20015412057,103061855,1000,RGE
20015412024,103061856,1000,RGE
20028825394,103061873,1000,RGE
20014356149,103061874,1000,RGE
20090532472,103061874,1000,RGE
20026147213,103061875,1000,RGE
20021537160,103061876,1000,RGE
20032460030,103061877,1000,RGE
20032441543,103061878,1000,RGE
20090365832,103061879,1000,RGE
20090390228,103061880,1000,RGE
20090293737,103061881,1000,RGE
20028626438,103061882,1000,RGE
20022140006,103061883,1000,RGE
20029632252,103061884,1000,RGE
20010261772,103061889,1000,RGE
20014633240,103061892,1000,RGE
20090477298,103061893,1000,RGE
20023250390,103061895,1000,RGE
20021636939,103061896,1000,RGE
20025994433,103061898,1000,RGE
20032395210,103061925,1000,RGE
20031797986,103061926,1000,RGE
20031221250,103061927,1000,RGE
20032283234,103061928,1000,RGE
20032613174,103061929,1000,RGE
20031731613,103061930,1000,RGE
20020338552,103061941,1000,RGE
20090502202,103061942,1000,RGE
20090455385,103061944,1000,RGE
20031631755,103061952,1000,RGE
20026609873,103061953,1000,RGE
20030716375,103061954,1000,RGE
20090387752,103061955,1000,RGE
20032378463,103061956,1000,RGE
20032875484,103061957,1000,RGE
20021408198,103061958,1000,RGE
20021829948,103061959,1000,RGE
20021832215,103061960,1000,RGE
20024328823,103062145,1000,RGE
20023918111,103062146,1000,RGE
20090269828,103062147,1000,RGE
20027751914,103062148,1000,RGE
20023506460,103062149,1000,RGE
20013870702,103062150,1000,RGE
20090479898,103062151,1000,RGE
20032479048,103062152,1000,RGE
20015424151,103062153,1000,RGE
20027602646,103062154,1000,RGE
20013858129,103062155,1000,RGE
20013858921,103062156,1000,RGE
20030501603,103062158,1000,RGE
20023472762,103062159,1000,RGE
20025362037,103062160,1000,RGE
20011036223,103062161,1000,RGE
20030262529,103062162,1000,RGE
20015005570,103062163,1000,RGE
20026237600,103062164,1000,RGE
20013858723,103062169,1000,RGE
20032873240,103062170,1000,RGE
20028512109,103062171,1000,RGE
20013816218,103062172,1000,RGE
20031892423,103062173,1000,RGE
20019666765,103062174,1000,RGE
20032035386,103062176,1000,RGE
20029729074,103062177,1000,RGE
20029409974,103062178,1000,RGE
20090224583,103062180,1000,RGE
20030041204,103062184,1000,RGE
20031405515,103062186,1000,RGE
20090029180,103062187,1000,RGE
20090496132,103062188,1000,RGE
20090520543,103062188,1000,RGE
20014059263,103062189,1000,RGE
20013858327,103062190,1000,RGE
20012523260,103062191,1000,RGE
20015424128,103062192,1000,RGE
20032822940,103062201,1000,RGE
20032369454,103062202,1000,RGE
20029287537,103062203,1000,RGE
20090332113,103062204,1000,RGE
20028183562,103062205,1000,RGE
20032011403,103062206,1000,RGE
20021960826,103062207,1000,RGE
20013877814,103062208,1000,RGE
20028478913,103062209,1000,RGE
20028306890,103062210,1000,RGE
20032822858,103062211,1000,RGE
20032753384,103062212,1000,RGE
20024255760,103062213,1000,RGE
20026402675,103062214,1000,RGE
20032539569,103062215,1000,RGE
20090215821,103062216,1000,RGE
20032112128,103062222,1000,RGE
20090321207,103062223,1000,RGE
20021323694,103062225,1000,RGE
20032232314,103062226,1000,RGE
20032102350,103062227,1000,RGE
20032051219,103062228,1000,RGE
20031204769,103062229,1000,RGE
20013874134,103062230,1000,RGE
20026455988,103062231,1000,RGE
20013876311,103062232,1000,RGE
20030876807,103062233,1000,RGE
20030718785,103062234,1000,RGE
20029093596,103062235,1000,RGE
20027481686,103062236,1000,RGE
20015250689,103062238,1000,RGE
20015250614,103062239,1000,RGE
20032827337,103062240,1000,RGE
20032809459,103062246,1000,RGE
20090366210,103062248,1000,RGE
20032834085,103062253,1000,RGE
20016138941,103062254,1000,RGE
20031760943,103062255,1000,RGE
20014249666,103062256,1000,RGE
20090238112,103062257,1000,RGE
20032820670,103062259,1000,RGE
20032392092,103062260,1000,RGE
20013334410,103062261,1000,RGE
20012837884,103062262,1000,RGE
20032103796,103062263,1000,RGE
20032222943,103062264,1000,RGE
20011332473,103062269,1000,RGE
20031736034,103062270,1000,RGE
20015115668,103062271,1000,RGE
20015115999,103062272,1000,RGE
20015116187,103062273,1000,RGE
20032653782,103062274,1000,RGE
20032223057,103062275,1000,RGE
20032303610,103062276,1000,RGE
20029239496,103062277,1000,RGE
20030601403,103062279,1000,RGE
20016225995,103062280,1000,RGE
20090210558,103062281,1000,RGE
20032145961,103062282,1000,RGE
20014242786,103062283,1000,RGE
20014242687,103062284,1000,RGE
20030381410,103062293,1000,RGE
20090484724,103062294,1000,RGE
20090361013,103062295,1000,RGE
20032811307,103062296,1000,RGE
20031546185,103062297,1000,RGE
20090044072,103062298,1000,RGE
20090105402,103062299,1000,RGE
20090346329,103062300,1000,RGE
20014966483,103062301,1000,RGE
20014966376,103062302,1000,RGE
20030407165,103062303,1000,RGE
20014945933,103062304,1000,RGE
20028349189,103062305,1000,RGE
20029669635,103062306,1000,RGE
20032909762,103062307,1000,RGE
20032721944,103062308,1000,RGE
20031633322,103062309,1000,RGE
20030801102,103062310,1000,RGE
20090100320,103062311,1000,RGE
20026775757,103062312,1000,RGE
20090526003,103062321,1000,RGE
20013873821,103062322,1000,RGE
20014053431,103062323,1000,RGE
20025578939,103062324,1000,RGE
20022981706,103062337,1000,RGE
20027377652,103062338,1000,RGE
20032039131,103062339,1000,RGE
20021452360,103062341,1000,RGE
20028936035,103062342,1000,RGE
20031612060,103062343,1000,RGE
20024893255,103062344,1000,RGE
20090407089,103062345,1000,RGE
20031950718,103062346,1000,RGE
20031213299,103062348,1000,RGE
20032125740,103062349,1000,RGE
20014243073,103062350,1000,RGE
20090235498,103062351,1000,RGE
20014242984,103062352,1000,RGE
20032293043,103062357,1000,RGE
20025742162,103062358,1000,RGE
20029594478,103062359,1000,RGE
20032001255,103062361,1000,RGE
20090134485,103062362,1000,RGE
20024093948,103062363,1000,RGE
20030366700,103062364,1000,RGE
20090205491,103062365,1000,RGE
20020673123,103062366,1000,RGE
20031860511,103062367,1000,RGE
20026568426,103062368,1000,RGE
20024344192,103062369,1000,RGE
20031280355,103062370,1000,RGE
20014992299,103062371,1000,RGE
20014992406,103062372,1000,RGE
20016431718,103062373,1000,RGE
20011588884,103062374,1000,RGE
20013877525,103062375,1000,RGE
20014006454,103062376,1000,RGE
20090335157,103062382,1000,RGE
20028322871,103062383,1000,RGE
20032336735,103062384,1000,RGE
20026372126,103062385,1000,RGE
20029504527,103062386,1000,RGE
20031472382,103062387,1000,RGE
20031237538,103062388,1000,RGE
20012452718,103062389,1000,RGE
20090530195,103062390,1000,RGE
20015424136,103062391,1000,RGE
20027664737,103062392,1000,RGE
20032232983,103062393,1000,RGE
20032459545,103062394,1000,RGE
20090425073,103062395,1000,RGE
20090231281,103062396,1000,RGE
20031921461,103062397,1000,RGE
20090367416,103062398,1000,RGE
20030219529,103062399,1000,RGE
20032859140,103062400,1000,RGE
20031950908,103062401,1000,RGE
20032113514,103062402,1000,RGE
20032782581,103062403,1000,RGE
20030813727,103062404,1000,RGE
20032786004,103062409,1000,RGE
20025362011,103062410,1000,RGE
20090155860,103062411,1000,RGE
20013932031,103062412,1000,RGE
20030623381,103062413,1000,RGE
20090144005,103062414,1000,RGE
20020066286,103062415,1000,RGE
20016432732,103062416,1000,RGE
20014576464,103062423,1000,RGE
20027952413,103062424,1000,RGE
20015566233,103062425,1000,RGE
20014963225,103062427,1000,RGE
20014961542,103062428,1000,RGE
20032380212,103062945,1000,RGE
20090088087,103062950,1000,RGE
20090422872,103062952,1000,RGE
20032837245,103062953,1000,RGE
20029166277,103062954,1000,RGE
20018820405,103062955,1000,RGE
20031411158,103062956,1000,RGE
20032047688,103062957,1000,RGE
20031503947,103062958,1000,RGE
20090248509,103062959,1000,RGE
20032074989,103062960,1000,RGE
20032887273,103062961,1000,RGE
20032628909,103062962,1000,RGE
20032719955,103062963,1000,RGE
20032757278,103062964,1000,RGE
20090516863,103062964,1000,RGE
20032840322,103062965,1000,RGE
20013964604,103062966,1000,RGE
20029330188,103062967,1000,RGE
20032198838,103062968,1000,RGE
20032190595,103062969,1000,RGE
20032672733,103062970,1000,RGE
20032564609,103062971,1000,RGE
20032668137,103062972,1000,RGE
20032812313,103062973,1000,RGE
20032779132,103062974,1000,RGE
20032104182,103062975,1000,RGE
20032813568,103062976,1000,RGE
20013914237,103062977,1000,RGE
20031924622,103062979,1000,RGE
20090475672,103062980,1000,RGE
20032007450,103062981,1000,RGE
20030560807,103062986,1000,RGE
20029374996,103062987,1000,RGE
20027578895,103062988,1000,RGE
20031387622,103062989,1000,RGE
20032106153,103062990,1000,RGE
20031091281,103062991,1000,RGE
20032937326,103062992,1000,RGE
20032891317,103062993,1000,RGE
20032321752,103062994,1000,RGE
20030684185,103062995,1000,RGE
20028485694,103062996,1000,RGE
20090076991,103062997,1000,RGE
20032715045,103062998,1000,RGE
20032728964,103062999,1000,RGE
20090459924,103062999,1000,RGE
20032686915,103063001,1000,RGE
20032720839,103063002,1000,RGE
20012040307,103063003,1000,RGE
20090510973,103063004,1000,RGE
20029254511,103063005,1000,RGE
20032719740,103063006,1000,RGE
20031325838,103063007,1000,RGE
20024329615,103063008,1000,RGE
20014801045,103063009,1000,RGE
20031317314,103063010,1000,RGE
20032876524,103063011,1000,RGE
20031946310,103063012,1000,RGE
20090254614,103063013,1000,RGE
20032810614,103063022,1000,RGE
20032693002,103063023,1000,RGE
20032710228,103063024,1000,RGE
20032703694,103063025,1000,RGE
20031419888,103063026,1000,RGE
20028090494,103063027,1000,RGE
20032113902,103063028,1000,RGE
20031372475,103063029,1000,RGE
20090233071,103063034,1000,RGE
20032815621,103063035,1000,RGE
20031262411,103063036,1000,RGE
20032806976,103063037,1000,RGE
20014224396,103063054,1000,RGE
20030336786,103063055,1000,RGE
20031969684,103063056,1000,RGE
20010030045,103063057,1000,RGE
20090443399,103063058,1000,RGE
20030029050,103063059,1000,RGE
20029938683,103063060,1000,RGE
20027875010,103063061,1000,RGE
20032735381,103063062,1000,RGE
20011024906,103063063,1000,RGE
20025645639,103063064,1000,RGE
20014222788,103063065,1000,RGE
20021463326,103063078,1000,RGE
20032476697,103063080,1000,RGE
20032398990,103063081,1000,RGE
20028063723,103063082,1000,RGE
20027396140,103063083,1000,RGE
20020498992,103063084,1000,RGE
20014201501,103063085,1000,RGE
20014222507,103063086,1000,RGE
20016926709,103063087,1000,RGE
20012595631,103063088,1000,RGE
20031526575,103063089,1000,RGE
20030395774,103063098,1000,RGE
20032787895,103063099,1000,RGE
20032491803,103063100,1000,RGE
20025503309,103063101,1000,RGE
20026551091,103063102,1000,RGE
20029588496,103063103,1000,RGE
20031694951,103063106,1000,RGE
20028121232,103063107,1000,RGE
20013863665,103063108,1000,RGE
20029797964,103063109,1000,RGE
20032932392,103063110,1000,RGE
20031669078,103063111,1000,RGE
20017141423,103063112,1000,RGE
20029546502,103063113,1000,RGE
20026545267,103063114,1000,RGE
20014203721,103063115,1000,RGE
20014202277,103063116,1000,RGE
20022674285,103063117,1000,RGE
20015414244,103063120,1000,RGE
20090217876,103063122,1000,RGE
20024812255,103063123,1000,RGE
20014204224,103063124,1000,RGE
20032686758,103063125,1000,RGE
20023272527,103063126,1000,RGE
20032456137,103063127,1000,RGE
20010773297,103063128,1000,RGE
20030749434,103063129,1000,RGE
20032672204,103063131,1000,RGE
20031037664,103063132,1000,RGE
20022032898,103063138,1000,RGE
20032352377,103063139,1000,RGE
20032536458,103063140,1000,RGE
20014203630,103063141,1000,RGE
20026307296,103063146,1000,RGE
20014201402,103063147,1000,RGE
20014226755,103063148,1000,RGE
20022152696,103063149,1000,RGE
20031638149,103063150,1000,RGE
20032735456,103063151,1000,RGE
20029278056,103063152,1000,RGE
20090424548,103063153,1000,RGE
20030593535,103063159,1000,RGE
20014203333,103063160,1000,RGE
20031054164,103063161,1000,RGE
20032069666,103063170,1000,RGE
20032074831,103063171,1000,RGE
20090389329,103063172,1000,RGE
20031972464,103063173,1000,RGE
20032658054,103063174,1000,RGE
20090162106,103063175,1000,RGE
20032557181,103063176,1000,RGE
20028755989,103063177,1000,RGE
20031257726,103063178,1000,RGE
20090483742,103063180,1000,RGE
20031819657,103063181,1000,RGE
20090126242,103063189,1000,RGE
20024898320,103063191,1000,RGE
20032169722,103063192,1000,RGE
20013901200,103063193,1000,RGE
20090347046,103063194,1000,RGE
20029001276,103063195,1000,RGE
20031724261,103063196,1000,RGE
20090407907,103063197,1000,RGE
20029221262,103063198,1000,RGE
20090544006,103063198,1000,RGE
20090460831,103063199,1000,RGE
20090466689,103063200,1000,RGE
20032486498,103063201,1000,RGE
20029904651,103063202,1000,RGE
20029290796,103063203,1000,RGE
20029198759,103063204,1000,RGE
20032900688,103063205,1000,RGE
20032445171,103063206,1000,RGE
20032422543,103063207,1000,RGE
20090126028,103063208,1000,RGE
20090364900,103063209,1000,RGE
20032708503,103063210,1000,RGE
20032938514,103063211,1000,RGE
20090443050,103063214,1000,RGE
20029221452,103063215,1000,RGE
20090446608,103063215,1000,RGE
20029221528,103063216,1000,RGE
20032818583,103063217,1000,RGE
20031787359,103063218,1000,RGE
20031390246,103063219,1000,RGE
20029221197,103063220,1000,RGE
20029221239,103063221,1000,RGE
20090496397,103063221,1000,RGE
20031372129,103063222,1000,RGE
20032824821,103063223,1000,RGE
20032031104,103063224,1000,RGE
20031986944,103063225,1000,RGE
20090426402,103063226,1000,RGE
20032430447,103063228,1000,RGE
20090126036,103063231,1000,RGE
20090474477,103063236,1000,RGE
20032579094,103063237,1000,RGE
20032429126,103063238,1000,RGE
20032383000,103063239,1000,RGE
20090520576,103063239,1000,RGE
20032276527,103063241,1000,RGE
20029209457,103063242,1000,RGE
20025751833,103063243,1000,RGE
20021776081,103063244,1000,RGE
20027596269,103063245,1000,RGE
20030369860,103063246,1000,RGE
20090257054,103063248,1000,RGE
20031763277,103063249,1000,RGE
20024346387,103063250,1000,RGE
20026402659,103063251,1000,RGE
20030727661,103063252,1000,RGE
20090346048,103063253,1000,RGE
20090418607,103063258,1000,RGE
20029470893,103063262,1000,RGE
20032346759,103063263,1000,RGE
20090347004,103063264,1000,RGE
20090279223,103063265,1000,RGE
20031996414,103063266,1000,RGE
20024218883,103063267,1000,RGE
20031381989,103063268,1000,RGE
20032603449,103063269,1000,RGE
20032816462,103063270,1000,RGE
20032457838,103063272,1000,RGE
20090131515,103063273,1000,RGE
20032378935,103063278,1000,RGE
20090280759,103063279,1000,RGE
20032379917,103063280,1000,RGE
20032379933,103063281,1000,RGE
20029587803,103063290,1000,RGE
20032681155,103063292,1000,RGE
20030831174,103063293,1000,RGE
20030555716,103063294,1000,RGE
20031077058,103063296,1000,RGE
20031970815,103063297,1000,RGE
20090016757,103063298,1000,RGE
20032031427,103063299,1000,RGE
20030441370,103063300,1000,RGE
20030460529,103063301,1000,RGE
20032881425,103063302,1000,RGE
20090414770,103063303,1000,RGE
